Date,Week,Month,Year,Lines,Models,DefectsDescription,InspectedQty,DefectsDescriptionqty,DefectStatus,Check
45531,35,August,2024,QCII-14,X6528,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-14,X6528,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-14,X6528,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-14,X6528,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-14,X6528,SIM LOCK DAMAGE,0,1,Scanned,QCII
45531,35,August,2024,QCII-14,X6528,Speakersnoise/lowvolume,0,1,Scanned,QCII
45531,35,August,2024,QCII-14,X6528,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-14,X6528,Speakersnoise/lowvolume,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Battery cover gap too large,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Charging failure,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mi housing off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mi housing off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mi housing off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Decorative shell off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Decorative shell off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Battery cover extra material,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Camera blue/fuzziness,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Battery cover scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Headset not working,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,Battery cover gap too large,0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,Mi housing off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,Power key abnormal,0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,Mi housing off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,Headset not working,0,1,Scanned,QCII
45531,35,August,2024,QCII-02,BG7,Mi housing off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Camera spot/shade/line,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Up housing damage,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,TP scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,BG6,Mi housing off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Camera spot/shade/line,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,The receiver net deformed and dropped the paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Camera misalign,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Camera misalign,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Mi housing off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Camera misalign,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Mi housing off paint,0,1,Scanned,QCII
45531,35,August,2024,QCII-06,KJ5,Power not on/auto restart,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,X6836,SIM Slot Deform,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,X6836,Camera spot/shade/line,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,X6836,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,X6836,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,X6836,Drive Fail,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,X6836,LCD Fibre ,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,KJ7,No command,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,KJ7,Camera spot/shade/line,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,KJ7,Mid housing scratch,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,KJ7,NFC Fail ,0,1,Scanned,QCII
45531,35,August,2024,QCII-18,X6836,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,not detect thefinger print,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,decorate shell scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Aging less item/parameter error,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Aging less item/parameter error,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Camera lens scratches,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Material Code Change ,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Flashlight missing ,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Aging less item/parameter error,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mi housing slot gap,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,decorate shell scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mi housing slot gap,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Power key abnormal,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,not detect thefinger print,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Camera misalign,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,"brightenss 
abnormal ",0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,not detect thefinger print,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Camera blue/fuzziness,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,GPS fail,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Headset not working,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Material Code Change ,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-04,X6525,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Camera lens extra material,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Power key abnormal,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Camera particle,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,decorative ring gap,0,1,Scanned,QCII
45532,35,August,2024,QCII-05,X6528,Camera damage,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Mi housing slot gap,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Mi housing slot gap,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Decorative shell off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,not detect thefinger print,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Material Code Change ,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,decorate shell scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,The receiver net deformed and dropped the paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,SIM Slot Deform,0,1,Scanned,QCII
45532,35,August,2024,QCII-07,X6525B,No display/Black screen when startup,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Camera misalign,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Camera misalign,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Camera misalign,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,CURRENT Fail,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Power not on/auto restart,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Battery cover extra material,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Drive Fail,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,SIM LOCK DAMAGE,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Camera misalign,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Camera misalign,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Camera misalign,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Mi housing off paint,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-08,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,Side key damage,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,Speakersnoise/lowvolume,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,LCD Flicker,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,Aging less item/parameter error,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,Aging less item/parameter error,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,Aging less item/parameter error,0,1,Scanned,QCII
45532,35,August,2024,QCII-09,X6525,Aging less item/parameter error,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Drive Fail,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Battery cover scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,Camera particle,0,1,Scanned,QCII
45532,35,August,2024,QCII-12,BG7,decorate shell scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,KJ7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,KJ7,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Mid housing scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-18,X6836,Side key fail,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,Light sensor fail,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,Camera not working,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,Material Code Change ,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,KJ5,Aging less item/parameter error,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,TP scratch,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,Already repair,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,KJ5,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-06,BG6,Drive Fail,0,1,Scanned,QCII
45532,35,August,2024,QCII-06,KJ5,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-06,KJ5,receiver small /Noise,0,1,Scanned,QCII
45532,35,August,2024,QCII-02,BG7,Battery cover gap too large,0,1,Scanned,QCII
45532,35,August,2024,QCII-02,BG7,Distance sensor not working,0,1,Scanned,QCII
45532,35,August,2024,QCII-02,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45532,35,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-02,BG7,LCD Flicker,0,1,Scanned,QCII
45532,35,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45532,35,August,2024,QCII-02,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Power key abnormal,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Power key abnormal,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Charging failure,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mi housing slot gap,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Battery cover scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Battery cover scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,SIM Slot Deform,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Aging less item/parameter error,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,No display/Black screen when startup,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Battery cover scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,decorate shell scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Battery cover scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Camera lens scratches,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,TP Dirty,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,TP scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,No display/Black screen when startup,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Battery cover gap too large,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Camera blur/fuzziness,0,1,Scanned,QCII
45533,35,August,2024,QCII-01,BG7,Camera spot/shade/line,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Camera blur/fuzziness,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Camera blur/fuzziness,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Brightness High/low,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,The receiver net deformed and dropped the paint,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,PS Sensor fail,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Battery cover scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Headset not working,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Mid housing scratch,0,1,Scanned,QCII
45533,35,August,2024,QCII-04,X6525,Material Code Change ,0,1,Scanned,QCII
